Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 08/22  21:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6419886733332,20.76211172953444,-72.27839760990305,-72.6668374277913 
 08/22  22:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.469157742810329,20.576824852964824,-59.160500953874088,-61.25991476459781 
 08/22  23:00:00,13.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.28578784006989,20.40512205949249,-68.19688835791185,-65.76922869266453 
 08/22  24:00:00,13.3,0.0,5.,0.0,,,,20.724482506631305,21.121788015950746,1.0822593893151656,9.321183666923455,20.697165155685146,20.794155805623988,1.0170515093717676,9.4844648655477,20.469768627091154,16.767914571481375,0.88895837451776,11.58145406767463,20.6323682113493,19.4455700552559,0.9809317882590025,11.408312470658708,20.726529917901606,20.728447780988327,0.9636676756140394,20.759480333021654,22.635763931003738,0.7967462945734809,13.24706025200549,20.101710983201014,20.21583983371118,-63.63843953064033,-65.37274710663924 
 08/23  01:00:00,12.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.90171370903548,20.02908391671407,-74.28917627065647,-71.72920642639412 
 08/23  02:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.680896399941198,19.812594278306013,-78.28009286699739,-78.63459976985983 
 08/23  03:00:00,12.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.510770432445996,19.62039339683854,-56.587025215230188,-60.11298280372337 
 08/23  04:00:00,12.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.383662683961047,19.48083606506637,-45.15012256129769,-46.17882795221778 
 08/23  05:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.22598643734852,19.339561955407406,-60.98129618675206,-57.64588886280011 
 08/23  06:00:00,12.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.107928686279509,19.18583428922781,-32.466695334798419,-41.549863773836467 
 08/23  07:00:00,12.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.243662552467876,19.202272212751365,46.622707371591918,36.37069840317763 
 08/23  08:00:00,13.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.860138097325235,19.482962206432853,225.99417994235842,175.9847720776209 
 08/23  09:00:00,15.837500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.894699580598908,20.466296262993269,442.29299808170529,476.2120858749371 
 08/23  10:00:00,17.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.435087631107238,21.25976343480206,214.8262146758039,210.94406245513984 
 08/23  11:00:00,18.4875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.662004347329075,21.663428269928408,56.05758976521861,81.71729921345288 
 08/23  12:00:00,19.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.79463452149874,21.777092650745766,44.26291328347577,40.752331031549477 
 08/23  13:00:00,20.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.96914347893393,21.91055425461572,67.64884121491478,58.90383393693724 
 08/23  14:00:00,21.787499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.21519637113897,22.15404947241457,84.47999086465157,89.38783326900067 
 08/23  15:00:00,21.512499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.293101407591608,22.319366934014938,23.33841312091623,33.997404340152 
 08/23  16:00:00,20.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.115689883738278,22.266204933896718,-54.42615848638273,-47.31952044304475 
 08/23  17:00:00,18.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.84011688087317,22.048803332274617,-100.15654195553472,-94.04402810030527 
 08/23  18:00:00,16.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.482429025660726,21.700861858600065,-146.81273158725714,-140.8312427076833 
 08/23  19:00:00,15.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.09659663570008,21.271713604471598,-136.19126430398368,-145.39557104293903 
 08/23  20:00:00,15.375000000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90742205605566,21.005964916774066,-58.21086077695061,-65.38135369112152 
 08/23  21:00:00,15.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.785816419845838,20.872831332602418,-43.80720801535831,-43.67192548427884 
 08/23  22:00:00,15.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.650337114036405,20.74426770952918,-49.687181442082337,-48.45599238722762 
 08/23  23:00:00,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.501663450597904,20.59930124493976,-52.95448575856716,-52.7548015544405 
 08/23  24:00:00,15.0,0.0,6.,0.0,,,,20.794324008324077,21.62925082166666,1.0511582126206299,10.20412823923486,20.797942429729987,21.808033581559916,1.0211837173990833,10.282017606068396,20.566044159210123,17.707133453219176,0.8920250653335339,12.857650140988782,20.68691241393123,19.70239393061221,0.9441027297638747,12.759623933785507,20.72284050303403,20.72133847039276,0.9458779091596737,20.812193317971596,23.245472244156905,0.7748758793153688,14.795364728414788,20.355807629220448,20.451730262683868,-51.1382563274047,-51.80275197422279 
 08/24  01:00:00,14.624999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.20044267238939,20.30355255500075,-56.63634002373101,-55.37203414564912 
 08/24  02:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.027008497171044,20.13642752719805,-62.101994311637657,-61.67877305508538 
 08/24  03:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.86400429975709,19.96787739672608,-56.4879200000949,-57.742159966979659 
 08/24  04:00:00,13.212500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.660079471031648,19.788804336815507,-77.50435378032788,-73.14322321263305 
 08/24  05:00:00,13.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.483704093075177,19.58860057871934,-56.23058351084126,-61.78255154389708 
 08/24  06:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40400141225882,19.468865115706323,-21.191771158381735,-28.48010757292589 
 08/24  07:00:00,13.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5537651706746,19.505935344888714,48.37153361001606,39.10553165083543 
 08/24  08:00:00,15.4625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.03910138232115,19.78826168747741,161.72292031848554,145.41165802704578 
 08/24  09:00:00,17.1625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71449828721475,20.413738892195818,267.8238459860007,261.4098124766018 
 08/24  10:00:00,18.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.152363652880938,21.033572298904585,150.28235636053805,171.28484183098315 
 08/24  11:00:00,19.737500000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44095807081768,21.363850100669305,101.84253778116283,103.04610838966974 
 08/24  12:00:00,19.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.515532797096474,21.542201739873954,16.22446056411292,29.436546087478257 
 08/24  13:00:00,20.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.71132250315977,21.623651872275688,79.67751963771349,60.151240979021917 
 08/24  14:00:00,21.287499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.014075271459214,21.924429052712666,103.48775931043983,110.31206292428468 
 08/24  15:00:00,21.7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.265235617636855,22.194747808482935,94.66093209372335,93.68259100139713 
 08/24  16:00:00,21.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.42995506944655,22.424866388004835,59.49877077366615,66.80413155235671 
 08/24  17:00:00,19.1625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.17362248979805,22.40605641642042,-89.4919021765819,-65.65173236485058 
 08/24  18:00:00,17.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.71568469968503,21.99859603938298,-176.6810142735032,-173.78956401927517 
 08/24  19:00:00,16.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.273776133520238,21.490699253770754,-170.43264520429086,-175.6645139331532 
 08/24  20:00:00,15.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.990975207628876,21.123177892351838,-91.71254568629999,-100.37118507566697 
 08/24  21:00:00,14.624999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.796443287261309,20.910318261086219,-67.43138479703684,-68.41890701811664 
 08/24  22:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.607767740832665,20.724192829052244,-67.52511013796162,-66.96268796057859 
 08/24  23:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.432460129659007,20.54214445874433,-60.53783953758977,-62.01987064415581 
 08/24  24:00:00,13.9,0.0,7.,0.0,,,,20.853500783228339,21.339008664750496,1.049955341969185,11.569596319755057,20.862364943944607,21.499589033466078,1.0213666200900112,11.530561867025748,20.652649553231588,17.90215967878139,0.8901417034708588,14.94721567680078,20.812876440076019,20.622880008550124,0.9691487165044251,14.875760099660644,20.81823972770293,20.818084405855595,0.9206387842969873,20.866425309552306,22.147519818548678,0.7658983874248752,17.062895343123424,20.32634119371913,20.4062171066769,-34.08904080220937,-38.11211396112836 
 08/25  01:00:00,14.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.23776887982289,20.31723675314652,-34.38449990871846,-32.966152218388227 
 08/25  02:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0925817317266,20.195150903640515,-55.71122906698377,-52.26199751294119 
 08/25  03:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.945874411370974,20.039762446362955,-49.4924206487431,-52.05650665510922 
 08/25  04:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.832464226141107,19.916329270673079,-40.06150739726358,-40.849789659605708 
 08/25  05:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7214602247079,19.805569156490976,-40.735126134926158,-40.228118076428689 
 08/25  06:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.62835657296014,19.696954303731567,-29.86198006789927,-33.7679411035231 
 08/25  07:00:00,13.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.60956841162301,19.64935109501761,-8.042432289089068,-9.382385535732407 
 08/25  08:00:00,13.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.680526100153008,19.664653042179255,20.749500935643338,16.749449364071997 
 08/25  09:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.79316395310228,19.73927148581884,27.63999129500312,28.39073145480629 
 08/25  10:00:00,14.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.980992741883715,19.84041679056092,59.3081618642348,50.15953388998954 
 08/25  11:00:00,15.687500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37270271211118,20.140775730182953,149.99372485174718,141.881728150291 
 08/25  12:00:00,17.1625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74264930169967,20.564266213234636,142.05971963046148,145.71341865827749 
 08/25  13:00:00,18.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.021561815279744,20.91395398552276,101.43564530466435,109.19727647445159 
 08/25  14:00:00,18.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.183538704164755,21.13095954575805,62.437678356665028,63.50585340458027 
 08/25  15:00:00,19.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26124797553777,21.266038155861023,29.83770143925642,35.20897993889404 
 08/25  16:00:00,18.400000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.344324970695035,21.35441277478925,35.61848825581386,34.82249093582448 
 08/25  17:00:00,17.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16008579419939,21.343772291020686,-62.39875455516501,-44.500427438533709 
 08/25  18:00:00,16.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.822239827468495,21.045497447744766,-137.33309592634368,-132.00859766903748 
 08/25  19:00:00,14.5375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.383911826412935,20.600147041918644,-169.0416522822644,-168.9617812631668 
 08/25  20:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.098389978706988,20.224483456221337,-87.52036985890882,-100.90770262759615 
 08/25  21:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.946611189809717,20.04538178541104,-52.858295485710268,-53.6024426467286 
 08/25  22:00:00,14.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.843739982647798,19.921622713934995,-34.66713617341435,-37.414240937456508 
 08/25  23:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.741352142563686,19.82479418215459,-39.51450484489305,-37.49169945581732 
 08/25  24:00:00,13.525000000000003,0.0,1.,0.0,,,,20.19844034040419,19.23986513335482,0.9689527679538738,12.543391927420686,20.098363951260536,17.537598394268604,0.8757746229293691,12.029172396403047,20.04408826828406,16.66320247778574,0.8305109245769146,15.823172675622559,20.207324844911505,19.34409315763833,0.9328858889766823,15.712778102858634,20.37828310429226,20.386489689777357,0.8891566268495343,20.263050468678459,19.828912474385765,0.7150731155384946,18.041489567862106,19.598377483427219,19.696054280256889,-53.02382639936467,-51.32177238454244 
 08/26  01:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.455895799403164,19.548981043382989,-49.4833057422063,-50.85699573120975 
 08/26  02:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.32904954377227,19.418112714653959,-45.28954033085207,-45.59123197793506 
 08/26  03:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.20051393885329,19.29149536634241,-46.773943550724599,-46.26278385029811 
 08/26  04:00:00,12.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.058965145879694,19.15511580836711,-51.43983356700143,-50.817924579337077 
 08/26  05:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.921668016586759,19.014032408572449,-48.27629013814309,-49.21292369963393 
 08/26  06:00:00,13.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.841760182627185,18.902777689569328,-22.984633644229747,-29.04927015938104 
 08/26  07:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.877023961544795,18.887609422460899,11.464362868006468,7.1544198574599389 
 08/26  08:00:00,13.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.231925647120435,19.018769475010467,106.1498264195287,85.37052477166438 
 08/26  09:00:00,14.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.70693383046641,19.476770349980879,170.15323087753959,182.3570515826587 
 08/26  10:00:00,14.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.924784513332676,19.812286401260577,97.04994381528457,95.57694595533903 
 08/26  11:00:00,16.0625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.276336774144604,20.14178851981836,130.00429030518598,130.769315652215 
 08/26  12:00:00,17.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.48980067323534,20.42836820020918,73.07324976093087,80.09208972023876 
 08/26  13:00:00,17.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.67159823727329,20.60344528453465,68.91511672983646,64.28267147032781 
 08/26  14:00:00,18.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.82819276016448,20.797741343135063,53.66666640401121,60.950867328127497 
 08/26  15:00:00,18.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.899248066705526,20.907314193246969,31.416727076863049,32.02051844615096 
 08/26  16:00:00,18.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92403252562704,20.973895210277754,13.467625890185993,16.66401759104551 
 08/26  17:00:00,17.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.754627384772886,20.927179297427828,-58.584607945123789,-45.88904940372595 
 08/26  18:00:00,16.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.522655567495798,20.697803667598163,-93.5422483459788,-92.74656167811183 
 08/26  19:00:00,15.6375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.149183431606,20.35806230566913,-152.895983663815,-145.01582105082265 
 08/26  20:00:00,14.624999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.846376504997367,19.979803690824548,-97.02116631706039,-110.39302831954348 
 08/26  21:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69192416949096,19.786162368749929,-51.86740036463764,-54.459213570952659 
 08/26  22:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.57337389815455,19.658905952124234,-42.64709157260347,-43.07230704844517 
 08/26  23:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.433290121329884,19.530926687820288,-52.53459741590427,-50.327444976312737 
 08/26  24:00:00,13.9,0.0,2.,0.0,,,,19.83910467766076,19.94031723755698,0.9950623132129454,13.706915257595164,19.755045389615519,18.552295459436999,0.9139395776320671,12.94048164874853,19.63057520951012,16.48293924660033,0.8058757944167271,17.881151264345474,19.80771266126305,19.358668497277397,0.9033730796702434,17.72872707027466,19.87602301261676,19.87915165741151,0.8641045091618032,19.86719569095729,20.862565612170259,0.7231288519316202,20.37135100078685,19.28796494283221,19.382329915554217,-50.46482162432053,-51.9254057099662 
 08/27  01:00:00,13.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.13043732740369,19.2357199903885,-58.67206392846371,-56.55017401580045 
 08/27  02:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97256670346529,19.073293105399974,-54.827184048930089,-56.36177325520331 
 08/27  03:00:00,12.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.803357470983106,18.914741561302394,-62.92308909394263,-60.8830806449392 
 08/27  04:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.641308507359189,18.744705695449676,-55.886156769698079,-57.95174175638102 
 08/27  05:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.49668391751126,18.597246948907686,-52.43462333888894,-52.29389364382622 
 08/27  06:00:00,12.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.386367924976768,18.4632776681469,-33.822954011552557,-39.8897531241683 
 08/27  07:00:00,12.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.48296460158557,18.46296497112361,32.803723196427117,25.059333831400524 
 08/27  08:00:00,13.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.816784312811639,18.647338517531048,103.52888746172676,93.70068366101639 
 08/27  09:00:00,14.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.286387781541685,19.044400683806538,180.58067052794216,172.13202821975492 
 08/27  10:00:00,15.687500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7511805615734,19.569868862871695,179.49181038303684,185.6436907286971 
 08/27  11:00:00,16.787499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.122424210458868,20.00090423694899,133.5818901116295,138.12147657449405 
 08/27  12:00:00,17.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.262763558692514,20.25379662203705,41.95552658947749,55.022239050833409 
 08/27  13:00:00,18.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.440586802348759,20.370475021156144,70.38660560694174,58.28380127708327 
 08/27  14:00:00,19.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.676276556952506,20.61130234452533,80.9927187795639,86.61083117673991 
 08/27  15:00:00,19.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.73005862038657,20.75750848623254,19.34809574702738,28.088143634348975 
 08/27  16:00:00,18.212500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.640218745034216,20.744884877295463,-24.19000849755392,-19.932228381110968 
 08/27  17:00:00,17.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4530636674998,20.622326267693933,-66.4825105874246,-59.96111904633742 
 08/27  18:00:00,16.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.132237408322678,20.345127899232197,-130.25680374111588,-123.34955414194165 
 08/27  19:00:00,14.5375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72906423030185,19.92878561105199,-157.01445876306478,-158.03494202774255 
 08/27  20:00:00,13.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44271486038512,19.577322156929559,-92.0198628834715,-100.0898954366632 
 08/27  21:00:00,12.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.231678629672307,19.353919385272655,-74.05949378366315,-74.82878801299667 
 08/27  22:00:00,13.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0924265873426,19.18366813950566,-44.46970990133074,-49.463856275496869 
 08/27  23:00:00,12.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.935590525771738,19.049664358079668,-62.722621193076118,-57.19698819971204 
 08/27  24:00:00,12.8,0.0,3.,0.0,,,,19.47963530758804,19.48318908386088,1.01878087516523,13.266429401701972,19.46066657661432,19.168602574870424,0.9801476325746741,13.053922250391445,19.267296335229003,15.934245727624216,0.8458364452038344,18.043598883481356,19.398292846814358,18.05962068465404,0.9164141959547392,17.924856725280578,19.543174843875464,19.547800318653157,0.9020089926086158,19.49608826043863,19.6046076687583,0.7498563383857532,20.553703729895479,18.750584669027423,18.863947190292856,-64.04269122117886,-66.10156637733405 
 08/28  01:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.613537436613897,18.709087191575,-46.825028940553689,-49.15137295517655 
 08/28  02:00:00,13.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.52125796666406,18.599597728865647,-32.41640849170445,-34.17492026673422 
 08/28  03:00:00,12.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.409206510355149,18.50027827200608,-44.39187005217254,-41.373455176387299 
 08/28  04:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.211333974370125,18.33745075273812,-76.26224715307829,-71.29075667110959 
 08/28  05:00:00,11.5125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.934241581974413,18.087088988652437,-101.39846559649841,-99.32954238458194 
 08/28  06:00:00,11.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83433980467828,17.87137544991878,-7.368671313574033,-34.87434445620232 
 08/28  07:00:00,12.162500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.343014529705984,18.137005437029086,168.97837515384343,158.0219355347542 
 08/28  08:00:00,14.175,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.040926730900457,18.732400374765488,270.0394089730731,254.03123022666385 
 08/28  09:00:00,16.0625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.738973463062384,19.518483756440877,260.30224003832,272.94033604374826 
 08/28  10:00:00,17.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.191237890446727,20.10009540100203,148.2845721203759,164.838429991494 
 08/28  11:00:00,18.4875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5365489624961,20.441477478482385,121.65582692178059,116.99757120440285 
 08/28  12:00:00,19.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.857644346512175,20.770398232595196,106.4359394802743,110.66331635214726 
 08/28  13:00:00,20.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.020107563093779,20.989995712635286,56.41176136176162,60.62597927944166 
 08/28  14:00:00,21.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.174707183982453,21.150058425713199,56.122886119549388,56.9192313572663 
 08/28  15:00:00,20.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.279504622302,21.287853350071616,39.73946858317526,42.606149238685237 
 08/28  16:00:00,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.344536040922678,21.38230107160401,29.863137052394927,30.434820892774508 
 08/28  17:00:00,18.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.139549299211457,21.354193483711144,-71.8780695718562,-52.24221103726308 
 08/28  18:00:00,16.737500000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.790843042169599,21.033433474681816,-141.06970978385369,-137.36204972808475 
 08/28  19:00:00,15.0375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.313572018227398,20.558274446737909,-192.8255273656543,-189.9183674561388 
